UID,Fullname,Version,Insurance
555,Tony Vaughn,2.5,Auto-Owners Insurance
464,Christina Fleming,1.2,Travelers
779,Nina Greer,2.1,Liberty Mutual
536,Nicholas Mann,1.2,Kemper
598,Sophie Hardy,1.3,Travelers
498,Maurice Lewis,2.7,State Farm
672,Benjamin Torres,1.5,Allstate Corp
141,Christian Hicks,4.0,Liberty Mutual
876,Douglas Reyes,2.7,Progressive
773,Shawn Chavez,1.2,State Farm
626,Rachel Collier,1.1,USAA
302,Amy Cross,1.5,Progressive
916,Cordelia Burke,2.1,Allstate Corp
705,Francis Daniels,1.5,State Farm
602,Charles Neal,3.0,Kemper
380,Maurice Schwartz,2.3,Progressive
225,Ruth Owens,2.3,Liberty Mutual
010,Rosalie Lawrence,1.0,Travelers
946,Micheal Walton,2.6,Travelers
387,Marian Collins,2.7,Kemper
153,Pauline Wagner,2.7,Allstate Corp
482,Jeanette Elliott,2.5,Kemper
578,Daniel Soto,2.2,State Farm
854,Manuel Hardy,2.6,Kemper
307,Lee Copeland,2.2,Liberty Mutual
832,Isabel Hunter,2.2,State Farm
116,Allen Greene,2.4,Allstate Corp
471,Adam Riley,1.5,State Farm
386,Francis Moore,2.6,Auto-Owners Insurance
066,Jane McCoy,3.0,Auto-Owners Insurance
392,Charles Flowers,2.1,Allstate Corp
648,Cameron Wong,2.9,Progressive
956,Bess Hernandez,2.9,Auto-Owners Insurance
014,Marian Dixon,2.1,Travelers
880,Jeanette Morales,2.9,Kemper
327,Clara Reynolds,2.9,Kemper
469,Jon Buchanan,1.1,Travelers
149,Leah Dawson,2.5,Liberty Mutual
139,George Elliott,4.0,Auto-Owners Insurance
036,Lettie Kelly,2.2,Progressive
554,Austin Bates,4.0,Kemper
772,Joe Delgado,1.0,State Farm
913,Eugene Medina,1.2,State Farm
830,Bradley McKinney,2.3,Auto-Owners Insurance
735,Terry Bailey,2.5,Auto-Owners Insurance
205,Olive Henderson,2.1,Kemper
295,Ollie Becker,1.1,Kemper
514,Viola Morrison,4.0,Liberty Mutual
602,Francis Ballard,1.2,USAA
281,Frances Walsh,2.6,Auto-Owners Insurance
650,Lura Graves,4.0,Progressive
242,Marvin Bailey,4.0,Travelers
255,Ivan Vargas,4.0,Allstate Corp
443,Mattie Hunt,2.7,USAA
115,Ernest Harvey,1.0,USAA
955,Polly Fisher,2.4,Allstate Corp
775,Stephen Keller,4.0,Auto-Owners Insurance
174,Georgia May,2.9,Allstate Corp
325,Bryan Webb,2.1,Liberty Mutual
434,Nell Hernandez,2.0,USAA
868,Josie Stevenson,1.5,State Farm
057,Timothy Soto,2.9,Progressive
757,Winifred McCormick,2.1,Travelers
018,Blanche Gregory,2.9,State Farm
097,Justin Romero,2.7,Kemper
483,Bettie Holt,2.3,Allstate Corp
933,Bettie Bell,1.2,Auto-Owners Insurance
664,Mable Murray,1.3,Kemper
651,Lettie Edwards,1.5,Auto-Owners Insurance
678,Alberta Henry,2.3,State Farm
241,Grace Guerrero,1.0,Progressive
235,Peter Owen,1.0,Liberty Mutual
501,Isabel McKinney,2.7,Progressive
325,Lola Park,2.1,Auto-Owners Insurance
554,Fannie Marsh,1.1,State Farm
653,Danny Adams,2.6,Auto-Owners Insurance
055,Addie Bradley,2.5,Progressive
320,Katie Munoz,1.3,Progressive
031,Elsie Flores,2.5,Kemper
975,Don Wong,4.0,Progressive
000,Ralph Bailey,2.1,State Farm
804,Rosetta Watson,3.0,USAA
253,Dylan Rodriguez,2.3,Travelers
770,Mark Buchanan,2.4,USAA
147,Fred Reid,1.0,Progressive
497,Benjamin Peters,2.6,Auto-Owners Insurance
978,Cornelia Holmes,1.2,Travelers
998,Ina Silva,2.6,Liberty Mutual
469,Eugenia Hogan,1.0,Allstate Corp
563,Bettie Sandoval,1.1,Auto-Owners Insurance
409,Ruby Jefferson,2.2,Auto-Owners Insurance
498,Eleanor Franklin,3.0,Allstate Corp
612,Nathan Gilbert,1.1,Auto-Owners Insurance
072,Lillian Aguilar,3.0,Kemper
478,Cole Fleming,2.3,Progressive
489,Manuel Lynch,2.4,Liberty Mutual
876,Troy Chapman,1.5,Travelers
818,Celia Schultz,2.3,Allstate Corp
490,John Lewis,2.2,Kemper
639,Max Rogers,1.3,State Farm
381,Timothy Green,1.1,Allstate Corp
917,Chris Simon,1.1,Travelers
283,Tommy Medina,2.1,State Farm
291,Nina Reeves,1.3,Progressive
666,Russell Collins,2.3,Auto-Owners Insurance
211,Matthew Diaz,1.5,Liberty Mutual
924,Celia Sims,3.0,Travelers
877,Leah Parker,4.0,Kemper
435,Ellen Singleton,1.3,Kemper
141,Lillie Butler,2.4,Auto-Owners Insurance
330,Randy Lawrence,1.0,USAA
832,Landon Patrick,2.2,Progressive
877,Troy Figueroa,2.0,Allstate Corp
120,Luis Collier,1.0,Liberty Mutual
142,Gertrude Cruz,2.6,Progressive
569,Edwin Holland,2.4,Travelers
937,Calvin Ramirez,2.1,Progressive
072,Johnny Young,4.0,Travelers
475,Sue Stephens,2.2,Travelers
285,Alex McCoy,2.5,Liberty Mutual
037,Tyler McGee,2.7,USAA
455,Adrian Hardy,2.7,Progressive
656,Mina McCoy,2.7,Travelers
144,James Cummings,2.1,Allstate Corp
559,Mabel Marsh,1.3,Liberty Mutual
665,Ollie Cummings,2.2,USAA
202,Edna Francis,4.0,Liberty Mutual
786,Shane Reed,1.1,Travelers
583,Hallie Vargas,1.1,Liberty Mutual
819,Lester Welch,1.5,Auto-Owners Insurance
554,Jeremiah Weaver,1.3,Liberty Mutual
236,Lela Obrien,1.1,USAA
236,Ora Allen,1.1,Liberty Mutual
129,Nancy Gonzalez,2.2,Liberty Mutual
424,Roy Jenkins,2.0,Auto-Owners Insurance
912,Leonard Black,1.0,Allstate Corp
881,Eugene Clark,3.0,State Farm
223,Callie Simpson,2.1,USAA
773,Jayden Adams,2.2,USAA
978,Hulda Lawrence,2.3,Liberty Mutual
763,Patrick Graves,2.7,Liberty Mutual
579,Nannie Parsons,4.0,Kemper
571,Phillip Holmes,2.4,Auto-Owners Insurance
545,Gregory Fields,2.7,State Farm
704,Christina Adkins,3.0,Liberty Mutual
633,Nellie Figueroa,2.0,Liberty Mutual
813,Lela Osborne,1.3,Liberty Mutual
014,Cory Price,2.9,Progressive
271,Lilly Stanley,1.3,Kemper
976,Jeanette Chandler,2.6,State Farm
925,Herbert Massey,2.3,Travelers
357,Stella French,2.5,Travelers
709,Alfred Saunders,2.1,Kemper
365,Cynthia Martinez,2.0,Travelers
478,Brandon Rice,2.5,Auto-Owners Insurance
498,Leah Frazier,2.6,Auto-Owners Insurance
389,Christine Moore,2.2,Liberty Mutual
360,Daniel Bryan,2.1,USAA
246,Susie Schneider,4.0,State Farm
932,Evan Torres,2.6,USAA
423,Hettie Douglas,1.0,Kemper
085,Christopher Williams,2.1,Progressive
317,Iva Cross,1.3,Auto-Owners Insurance
675,Justin Simon,2.1,Liberty Mutual
089,Charlie Harper,1.5,Travelers
610,Jesse Marshall,1.3,Progressive
606,Dollie Lane,1.0,Allstate Corp
456,Inez Cunningham,4.0,Travelers
318,Shane Lee,1.0,Kemper
339,Pauline Carpenter,2.6,Kemper
689,Melvin Sharp,1.5,Auto-Owners Insurance
415,Adeline Jacobs,2.3,Travelers
614,Emilie Fitzgerald,2.6,Liberty Mutual
825,Ralph Summers,2.5,State Farm
552,Ronnie Cox,3.0,Allstate Corp
785,Lee Mann,2.4,Allstate Corp
432,Iva Bryant,1.2,Kemper
660,Verna Phelps,2.3,Progressive
994,Sean Blair,1.2,Allstate Corp
422,Ian Huff,3.0,Allstate Corp
546,Sophie Williamson,1.0,State Farm
913,Alma Smith,1.3,Travelers
757,Millie White,3.0,State Farm
603,Maude Garner,2.0,State Farm
086,Manuel Morrison,4.0,Allstate Corp
047,Olga Dean,1.2,Travelers
086,Josie Hines,1.1,Allstate Corp
035,Don Tate,1.3,Allstate Corp
744,Alfred Flowers,3.0,Auto-Owners Insurance
088,Harvey Barber,3.0,Kemper
077,Floyd Stanley,2.4,Allstate Corp
682,Caleb Fitzgerald,3.0,Allstate Corp
240,Nancy Nichols,1.1,USAA
347,Jeremiah Ruiz,3.0,USAA
563,Phoebe Conner,1.1,USAA
386,William Rice,4.0,Kemper
934,Glenn Love,2.0,Liberty Mutual
974,Josie Boyd,1.2,Auto-Owners Insurance
694,Raymond Padilla,2.2,Liberty Mutual
663,Nell Johnston,2.1,Progressive
255,Rhoda Davis,1.0,Kemper
660,William Henry,2.6,State Farm
758,Caroline Roy,1.0,Liberty Mutual
748,Craig Horton,2.5,Progressive
782,Genevieve Hubbard,2.9,Allstate Corp
281,Helena Weber,2.3,USAA
832,Brandon Parsons,1.5,Kemper
148,Rosetta Peters,2.5,Allstate Corp
973,Cameron Fletcher,2.9,Kemper
307,Nina Torres,2.6,State Farm
553,Hettie Clarke,2.4,Travelers
704,Willie Cohen,1.2,Allstate Corp
178,Shawn Ferguson,2.1,Allstate Corp
650,Michael McCarthy,2.2,Progressive
145,Tony Watson,2.9,Auto-Owners Insurance
260,Effie Gardner,2.6,Kemper
288,Edgar Rogers,1.2,Auto-Owners Insurance
651,Callie Hayes,2.3,USAA
492,Logan Holmes,1.5,Kemper
802,Shawn Shaw,1.5,USAA
465,Jean Lynch,3.0,USAA
296,Lida Oliver,2.1,Kemper
352,Antonio Fields,2.9,Travelers
563,Emma Weber,2.1,Allstate Corp
803,Lina Ortiz,1.2,Allstate Corp
033,Lida Barber,4.0,Kemper
145,Corey Webb,2.6,State Farm
909,Keith Smith,2.0,Auto-Owners Insurance
960,Verna Ross,2.4,Travelers
011,George Norris,2.7,Kemper
967,Margaret Payne,2.4,Progressive
379,Claudia Ortiz,1.3,Liberty Mutual
730,Howard Stokes,2.9,Progressive
342,Julian Simpson,2.4,Auto-Owners Insurance
465,Ricardo Fowler,1.5,State Farm
174,Max Tucker,1.5,Kemper
707,Eric Potter,2.6,Kemper
717,Cole Love,2.0,Kemper
983,Lottie Swanson,2.0,Allstate Corp
289,Tommy Flowers,2.1,State Farm
431,Cora Wise,2.1,State Farm
276,Eunice Flowers,1.2,Travelers
972,Jorge Campbell,1.0,Liberty Mutual
332,Timothy Hale,2.9,Auto-Owners Insurance
876,Martin Hopkins,2.9,State Farm
840,Ada Rhodes,1.2,State Farm
217,Claudia Mack,2.9,Progressive
545,Melvin Allen,2.9,State Farm
043,Adam Washington,1.3,Liberty Mutual
749,Alta Kelly,2.9,State Farm
727,Gertrude McDaniel,1.5,Kemper
555,Julia Fox,2.9,USAA
516,Susie Guerrero,2.3,USAA
763,Derek Brady,2.4,Travelers
813,Erik Stewart,1.3,Travelers
793,Lettie Sherman,2.1,Travelers
434,Julian Bryant,1.0,USAA
578,Blanche Rice,1.1,USAA
142,Barbara Schwartz,2.9,Travelers
349,Laura Franklin,2.9,Liberty Mutual
983,Joshua Tran,1.5,Auto-Owners Insurance
390,Stephen Cross,2.1,Auto-Owners Insurance
949,Peter Hoffman,1.0,Liberty Mutual
327,Russell Pratt,3.0,Auto-Owners Insurance
169,Olivia Page,1.3,Kemper
029,Christine Reynolds,1.0,Travelers
742,Carrie Figueroa,2.1,Auto-Owners Insurance
049,Rhoda Powell,2.0,USAA
380,Sylvia Pearson,1.1,Auto-Owners Insurance
043,Brent Strickland,2.4,USAA
339,Evan Cain,1.1,Liberty Mutual
892,Bobby Adams,1.5,Allstate Corp
853,Alice Evans,2.2,USAA
722,Dorothy Reed,2.4,Progressive
037,Kate Rodriguez,1.1,State Farm
496,Warren Evans,2.7,Kemper
801,Dale Lynch,2.2,State Farm
603,Alan Schwartz,3.0,USAA
685,Helen Carter,2.9,Allstate Corp
989,Jeanette Perkins,1.5,Allstate Corp
291,Winnie Silva,2.7,Kemper
479,Richard Pierce,1.1,Progressive
247,Bill Schultz,2.9,Travelers
822,Jimmy Gross,2.3,Progressive
344,Cynthia Logan,2.4,Kemper
453,Delia Nichols,1.5,Progressive
215,Francis Griffith,2.0,USAA
515,Billy Zimmerman,1.1,USAA
400,Annie Santos,2.7,Progressive
064,Maria Johnson,2.6,Kemper
743,Sally Ramsey,2.5,USAA
694,Isabella Reynolds,2.6,USAA
583,Eugenia Perkins,2.2,Progressive
227,Jeff Jacobs,1.5,Progressive
869,Sam Love,2.0,USAA
838,Jeanette Burton,1.0,Travelers
131,Nancy Adams,4.0,Allstate Corp
183,Mabelle Schultz,3.0,State Farm
536,Sophia Vasquez,2.0,Travelers
847,Jon Andrews,2.9,Kemper
449,Clifford Peterson,2.4,Travelers
218,Shawn Flowers,1.1,Auto-Owners Insurance
651,Alex Cortez,1.3,Kemper
840,Christine Cain,2.4,Auto-Owners Insurance
368,Marcus Moreno,2.5,Kemper
144,Glenn Gregory,3.0,Progressive
004,Mario Clayton,1.2,State Farm
409,Dominic Grant,2.9,Travelers
586,Delia Burgess,1.2,Allstate Corp
516,Johanna Kelley,4.0,Allstate Corp
663,Pearl Day,2.5,Liberty Mutual
018,Roxie Coleman,1.0,Travelers
657,Mae Alvarado,2.7,State Farm
268,Sophie Blair,2.2,State Farm
129,Lucile Pope,2.2,Progressive
017,Jose Lyons,1.2,Progressive
840,Winifred Williams,2.1,Progressive
271,Dustin Ryan,3.0,Kemper
082,Henrietta Green,1.3,Liberty Mutual
415,Lola Wells,1.3,USAA
749,Abbie Sherman,1.0,USAA
055,Della Parsons,1.5,Kemper
685,Donald Gilbert,2.6,Progressive
757,Christopher Chavez,2.6,Kemper
282,Edwin Snyder,2.9,Auto-Owners Insurance
557,Jeffrey Wade,2.9,Allstate Corp
176,Jesse Moore,2.9,USAA
908,Manuel Patterson,2.9,Progressive
026,Sophia Smith,2.2,State Farm
265,Gregory Kennedy,2.5,Kemper
049,Christopher Griffin,2.5,USAA
822,Ethel Richards,2.2,Travelers
946,Celia Sanders,4.0,USAA
169,Bradley Fleming,2.7,USAA
430,Effie Gray,2.6,Auto-Owners Insurance
388,Dustin Lee,2.4,Liberty Mutual
039,Edward Morgan,2.6,State Farm
598,Johnny Santos,2.5,Allstate Corp
676,Anthony Freeman,1.5,State Farm
930,Bradley Fitzgerald,2.6,Liberty Mutual
413,Verna Nichols,1.3,USAA
684,Christine Bailey,2.1,Allstate Corp
189,Clayton Cruz,3.0,Liberty Mutual
520,Mason Austin,4.0,Progressive
670,Winifred Moran,1.3,Travelers
454,Lucas Byrd,2.0,State Farm
524,Lena Bennett,2.4,Liberty Mutual
747,Roy Cole,2.0,State Farm
797,Arthur Williams,4.0,State Farm
642,Scott Blake,1.5,Allstate Corp
315,Travis Stewart,3.0,Progressive
601,Steven Hayes,2.1,Progressive
097,Delia May,1.3,Auto-Owners Insurance
258,Lillie Hale,2.9,Liberty Mutual
696,Roger Stevenson,2.6,Allstate Corp
689,Angel Reeves,4.0,USAA
922,Roger Chambers,1.5,Allstate Corp
765,Samuel Wong,2.6,Progressive
782,Antonio Bowman,2.0,Allstate Corp
358,Jessie Shaw,1.1,USAA
015,Helena Santos,1.1,USAA
715,Rosa Foster,2.4,Travelers
143,Ruth Fowler,4.0,Auto-Owners Insurance
617,Lois Fields,2.2,Progressive
369,Sadie Saunders,2.1,Auto-Owners Insurance
025,Antonio Harris,2.0,Progressive
616,Rodney Floyd,1.5,State Farm
507,Christian Lloyd,2.3,Kemper
828,Mildred Houston,1.0,Progressive
810,Dustin Collins,1.2,USAA
004,Richard Delgado,3.0,Progressive
618,Lelia Watson,1.5,State Farm
688,Maud Stevens,1.5,Travelers
083,Bessie Lyons,4.0,State Farm
497,Mark Ross,2.9,Progressive
451,Anthony Norris,4.0,Auto-Owners Insurance
769,Oscar Romero,2.2,Liberty Mutual
040,Mason Myers,1.0,State Farm
496,Barbara Larson,2.6,Kemper
839,Chad Perez,3.0,Progressive
409,Blanche Harvey,2.9,Travelers
828,Claudia Alexander,2.1,Liberty Mutual
508,Inez Gray,2.9,Progressive
176,Bryan Floyd,2.2,Liberty Mutual
325,Isabelle Ryan,2.1,Liberty Mutual
945,Dustin Chavez,2.7,Kemper
961,Mable Hardy,2.9,State Farm
937,Eula Stone,2.3,Allstate Corp
259,Kenneth Munoz,3.0,State Farm
025,Juan Beck,1.3,Auto-Owners Insurance
669,Fanny McGee,2.7,USAA
964,Lola Ferguson,2.7,Allstate Corp
814,Tony Carroll,2.5,Allstate Corp
400,Clayton Lane,2.7,Allstate Corp
210,Winnie Caldwell,2.5,Liberty Mutual
159,George Flowers,1.3,Allstate Corp
317,Philip Nichols,3.0,USAA
874,Aiden Ruiz,2.6,Progressive
914,Henrietta Romero,1.1,Progressive
334,Henrietta Parks,2.5,Auto-Owners Insurance
677,Nora Tyler,2.1,Auto-Owners Insurance
215,Cody Perkins,3.0,Allstate Corp
963,Bernard Bryant,4.0,Allstate Corp
230,Adelaide Martinez,1.0,USAA
207,Myrtle Nguyen,1.2,Allstate Corp
944,Susan Adams,2.4,USAA
957,Samuel Goodwin,4.0,Auto-Owners Insurance
615,Zachary Vega,4.0,State Farm
943,Frederick Taylor,1.0,Kemper
256,John Daniel,3.0,Kemper
409,Nellie Burke,4.0,Progressive
202,Marc Montgomery,4.0,Kemper
377,Erik Burton,2.6,Liberty Mutual
676,Albert Mitchell,2.9,State Farm
990,Joe Evans,2.2,Travelers
991,Barbara Gray,2.5,Allstate Corp
877,Larry Anderson,3.0,Auto-Owners Insurance
616,Joel Wagner,2.6,USAA
097,Bryan Potter,2.5,Auto-Owners Insurance
456,Manuel Bradley,2.0,Liberty Mutual
026,Lina Massey,2.7,Kemper
586,Dean Lawson,2.7,State Farm
394,Logan Greer,2.9,Progressive
801,Luella Tucker,1.2,Liberty Mutual
794,Lucinda Watson,2.7,State Farm
351,Lee Griffith,2.4,State Farm
489,Hulda Simmons,2.7,Liberty Mutual
524,Aaron Lowe,2.5,Progressive
265,Ruth Robinson,2.2,State Farm
078,Fred Newman,1.0,Allstate Corp
624,Antonio Wise,1.1,USAA
097,Joe Holloway,2.4,Auto-Owners Insurance
372,Chase Aguilar,2.7,Travelers
068,Jeanette Floyd,1.1,Allstate Corp
464,Rachel Watson,2.6,Auto-Owners Insurance
401,Scott Vaughn,2.2,USAA
892,Brian Colon,2.4,Auto-Owners Insurance
696,Jesus Vasquez,1.1,State Farm
296,Jack Hawkins,2.1,Liberty Mutual
604,Brandon Riley,2.7,State Farm
877,Maude McKinney,2.7,Kemper
032,Essie Craig,1.5,Liberty Mutual
601,Gerald Phillips,1.2,Travelers
809,Jean Reeves,2.6,USAA
642,Ronald Martin,2.1,Liberty Mutual
410,Essie Newman,1.0,Travelers
631,Augusta Griffin,2.7,Progressive
640,Sallie Bush,1.3,Progressive
935,Victoria Manning,2.2,Kemper
510,Chase Ward,2.1,State Farm
138,Rosalie Johnson,2.2,Allstate Corp
996,Johnny Marsh,1.2,Kemper
223,Henrietta Brown,4.0,Auto-Owners Insurance
809,Cameron Carson,3.0,Kemper
939,Robert Williamson,3.0,Auto-Owners Insurance
361,Alice Norris,1.3,State Farm
396,Evan Allison,3.0,USAA
284,Florence Webster,2.4,Kemper
828,Mabel Gibbs,1.1,USAA
504,Clyde Caldwell,1.1,Liberty Mutual
263,Alice Mills,1.2,State Farm
702,Etta Blair,2.2,USAA
038,Caleb Swanson,1.0,Auto-Owners Insurance
863,Katherine Lambert,1.5,Progressive
968,Dorothy Lane,1.2,Kemper
853,Lucas Farmer,2.4,Travelers
604,Katie Joseph,2.6,Kemper
459,Chester McBride,1.5,Auto-Owners Insurance
437,Agnes Robbins,2.5,Liberty Mutual
493,Billy Simmons,2.5,Auto-Owners Insurance
541,Harry Parker,2.4,Kemper
792,Harriett Phillips,1.0,Auto-Owners Insurance
888,Jesse Armstrong,1.1,Liberty Mutual
343,Myrtle Holt,2.3,Allstate Corp
165,Rena Bridges,1.0,Liberty Mutual
155,Linnie Benson,2.2,Kemper
896,Chris Barnett,3.0,Travelers
556,Jacob Lindsey,1.5,Allstate Corp
957,Craig Sanchez,2.5,Kemper
026,Isabelle Mullins,2.6,USAA
823,Clara Myers,3.0,State Farm
037,Carlos Bishop,3.0,USAA
429,Zachary Keller,1.3,USAA
099,Rosetta Ford,2.2,USAA
716,Jane Craig,2.0,Travelers
636,John Perkins,2.0,Auto-Owners Insurance
232,Maria Franklin,1.0,Allstate Corp
580,Tommy Holmes,2.4,Kemper
559,Alfred Dixon,2.3,State Farm
760,Aaron Singleton,2.6,USAA
319,Howard Ruiz,2.6,Progressive
741,Ellen Armstrong,2.1,Travelers
433,Mayme Powers,2.3,Allstate Corp
770,Lucas Shelton,2.6,USAA
544,Blake Holloway,1.0,Liberty Mutual
837,Rosalie Anderson,2.4,USAA
321,Sara Perry,1.1,Auto-Owners Insurance
303,William Henderson,1.5,Kemper
571,Bradley Carr,2.0,State Farm
865,Clifford Pittman,2.6,Auto-Owners Insurance
315,Max Wolfe,2.6,Kemper
912,Lulu Soto,2.5,Allstate Corp
761,Belle Harris,2.7,Auto-Owners Insurance
226,Connor Rogers,2.1,Kemper
387,Herman Page,2.7,Allstate Corp
823,Lilly Cooper,2.0,Liberty Mutual
712,Gordon Medina,1.2,Auto-Owners Insurance
901,Genevieve Johnson,2.9,USAA
506,Winnie Barnett,1.2,Allstate Corp
821,Jayden Massey,1.3,USAA
282,Pauline Riley,1.3,Kemper
808,Ernest Mendoza,2.0,Progressive
440,Philip Henry,2.3,Progressive
817,Jeffery Daniels,1.2,Kemper
334,Thomas Massey,1.3,Auto-Owners Insurance
076,Lela Robbins,2.5,Allstate Corp
813,Lena Allison,1.0,State Farm
446,Kevin Henry,2.3,Progressive
243,Madge Ingram,2.1,Travelers
168,Jennie Lyons,1.0,Auto-Owners Insurance
321,Bertie Webb,3.0,Kemper
623,Bess Curry,1.0,Kemper
250,Olivia Estrada,2.0,State Farm
912,Mabelle Ramirez,2.1,Auto-Owners Insurance
921,Maud Chapman,2.3,Auto-Owners Insurance
339,Randy Stewart,1.1,USAA
021,Maggie Harper,2.7,State Farm
323,Jeanette Hale,2.9,Auto-Owners Insurance
688,Zachary Logan,1.3,Allstate Corp
280,Belle Price,2.1,Travelers
981,Luke Goodman,1.3,Kemper
758,Jimmy Quinn,2.6,USAA
498,Erik Castillo,1.2,Liberty Mutual
336,Connor Henry,4.0,Progressive
354,Harriett Tran,1.0,Auto-Owners Insurance
471,Gerald Jones,1.2,Auto-Owners Insurance
248,Tyler Mack,2.1,Travelers
021,Nathan Simpson,2.1,Liberty Mutual
019,Fanny Newman,1.5,Kemper
321,Belle Walters,1.5,State Farm
950,Rosetta Abbott,2.3,Progressive
285,Jean Medina,2.9,Kemper
350,Frank Estrada,1.1,USAA
670,Helen Hayes,4.0,USAA
178,Chester Oliver,1.0,State Farm
015,Jimmy Lawrence,2.3,State Farm
849,Clara Jenkins,2.0,State Farm
545,Elizabeth Rice,2.0,Travelers
049,Noah Walters,2.3,Auto-Owners Insurance
932,Dollie Greene,2.0,Allstate Corp
290,Trevor Rice,1.5,Allstate Corp
700,Joshua Farmer,1.0,Kemper
586,Frances Delgado,2.5,State Farm
813,Tyler Price,1.2,Travelers
241,Theresa Tate,2.7,Allstate Corp
217,Carlos Burton,2.5,State Farm
995,Roxie Davis,2.1,Progressive
589,Margaret Clark,2.1,State Farm
483,Vincent Barber,1.0,Travelers
058,Rose Watkins,1.2,Liberty Mutual
949,Hilda McCoy,4.0,Kemper
130,Henrietta Roberson,2.7,Allstate Corp
655,Bertha Bennett,2.0,Liberty Mutual
299,Daniel Cross,2.1,Auto-Owners Insurance
286,Edith Owens,1.3,Liberty Mutual
044,Frederick Walton,2.4,Liberty Mutual
560,Laura Rivera,2.1,Liberty Mutual
627,Nora Caldwell,2.9,Liberty Mutual
154,Olga Joseph,2.4,Allstate Corp
742,Ruby Rice,1.2,Allstate Corp
690,Bryan Manning,2.5,Travelers
836,Abbie Moore,1.2,Allstate Corp
185,Loretta Pena,2.1,Travelers
812,Susie Miller,1.5,Kemper
488,Ida Bridges,1.2,Kemper
844,Leila Bush,4.0,Kemper
198,Leona Shaw,2.7,Kemper
081,Lela Green,2.2,State Farm
034,Adelaide Neal,2.2,Travelers
752,Georgia Morgan,2.5,Auto-Owners Insurance
884,Bernard Mills,1.1,Progressive
743,Stephen Nichols,2.1,Allstate Corp
295,Ollie Reynolds,2.4,USAA
313,Joe Kim,4.0,Allstate Corp
744,Sam Reeves,2.9,State Farm
934,Martin Lamb,4.0,Progressive
261,Stephen Santos,1.0,USAA
389,Lou Stokes,1.0,USAA
937,Logan McCarthy,2.4,Allstate Corp
206,Jack Hanson,1.3,Progressive
214,Harvey Kim,3.0,Liberty Mutual
038,Duane Bass,1.5,State Farm
664,Derrick Thomas,2.7,State Farm
965,Mabel Elliott,1.5,State Farm
701,Earl George,1.0,Travelers
962,Bryan Brewer,4.0,Allstate Corp
249,Lawrence Fletcher,2.7,Allstate Corp
139,Delia Francis,2.4,Progressive
958,Shane Barton,2.4,Kemper
784,Jennie Baker,1.5,Travelers
508,Curtis Crawford,1.0,Kemper
178,Earl Neal,2.2,State Farm
706,Ian Castillo,2.0,Travelers
759,Lucile Hill,1.1,Liberty Mutual
184,Miguel Martin,1.0,State Farm
191,Gary Bell,4.0,Kemper
246,Effie Meyer,4.0,Kemper
824,Hattie Wolfe,2.5,Progressive
628,Iva Richardson,2.1,Progressive
285,Gerald Douglas,2.3,Auto-Owners Insurance
325,Carlos Bryan,2.9,Progressive
631,Julia Williams,1.3,State Farm
130,Essie Estrada,1.3,Allstate Corp
537,Olga Adams,1.0,USAA
575,Marion Cain,1.5,Allstate Corp
236,Lettie Sherman,2.2,Travelers
698,Chris Harrington,1.1,Auto-Owners Insurance
929,Adam Ross,2.9,USAA
668,Bessie Davis,2.9,Progressive
460,Ricardo Rowe,2.2,Progressive
065,Alex Briggs,2.1,Travelers
784,Inez Jacobs,1.3,State Farm
953,Don Guzman,2.6,Kemper
480,Dorothy Lloyd,2.2,Travelers
660,Juan Park,2.2,Progressive
673,Grace Dixon,2.3,Progressive
695,Katharine Greene,2.2,Liberty Mutual
684,Lloyd Sims,1.5,USAA
461,Noah Becker,2.6,Auto-Owners Insurance
716,Maria Garcia,1.3,State Farm
400,Francis Matthews,1.3,USAA
891,Mattie Vega,1.0,Allstate Corp
461,Gary Wilkerson,2.0,Allstate Corp
322,Christine Simon,2.1,Progressive
844,Nina Pope,2.0,USAA
816,Rosa Boone,2.2,Allstate Corp
142,Glenn Gilbert,1.2,Kemper
414,Larry Snyder,1.1,Travelers
177,Ruby Underwood,2.1,Allstate Corp
511,Franklin Webb,2.6,USAA
911,Harriett Tran,2.9,Kemper
918,Larry Greer,2.2,Kemper
723,Maud Oliver,1.2,Kemper
646,Sylvia Craig,2.3,Allstate Corp
666,Victor Davis,1.0,Auto-Owners Insurance
227,Winnie Lyons,2.6,Auto-Owners Insurance
982,Joel Shelton,2.3,USAA
609,Etta Fox,2.3,Liberty Mutual
022,Clarence Robertson,1.1,Allstate Corp
379,Myrtie Morgan,2.1,Travelers
543,Lola Jennings,1.1,Liberty Mutual
334,Craig Castillo,3.0,Liberty Mutual
468,Elnora Phelps,4.0,State Farm
551,Christina Griffith,2.9,USAA
432,Hunter Jordan,2.5,Travelers
348,Harriett Blair,3.0,Liberty Mutual
451,Frank Ortega,1.3,Progressive
392,Erik Wilkins,2.1,USAA
611,Dale Burns,2.4,Allstate Corp
174,Hilda Phelps,1.1,Progressive
678,George Reynolds,3.0,Liberty Mutual
421,Herbert Bell,3.0,USAA
424,Alta Walton,2.5,State Farm
815,Glenn Hodges,1.3,Kemper
825,Fanny Young,2.6,Liberty Mutual
267,Jason Ryan,1.5,Kemper
162,Gavin May,2.7,Liberty Mutual
234,Glenn Davidson,1.0,Progressive
939,Landon Bowen,2.7,Progressive
707,Catherine Fletcher,2.5,Auto-Owners Insurance
